date,price,total_btc,market_cap,volume,median_conf_time,hash_rate,difficulty,miners_revenue,tx_fees,cost_per_tx,cost_per_tx_percent,n_transactions,n_unique_addresses,n_tx_ex_popular,output_volume,est_tx_volume,est_tx_volume_usd
2023-07-18 00:00:00,30240.28,19429418.75,586496434387.5,56730765.28,9.333333333333332,364471696.6467593,53911173001055.0,27066441.91831429,16.740640720000005,55.14063406479681,0.7992450711018122,484980.0,775244.0,428384.0,865536.8885895377,108475.68607587996,3277687845.728592
2023-07-18 21:27:31,30240.28,19433093.75,579378257062.5,56730765.28,9.333333333333332,364471696.6467593,53911173001055.0,27066441.91831429,16.740640720000005,55.14063406479681,0.7992450711018122,484980.0,775244.0,428384.0,865536.8885895377,108475.68607587996,3277687845.728592
2023-07-19 00:00:00,30240.28,19433093.75,579378257062.5,56730765.28,9.333333333333332,364471696.6467593,53911173001055.0,28328021.50246617,18.163703370000007,58.986112417654525,0.7992450711018122,480249.0,775244.0,428384.0,865536.8885895377,108475.68607587996,3277687845.728592
2023-07-21 00:00:00,29802.29,19433093.75,579378257062.5,122240946.9617,12.283333333333331,300153161.94439,53911173001055.0,28328021.50246617,18.163703370000007,58.986112417654525,0.6461299459423261,480249.0,775244.0,323632.0,744311.1848481537,111892.45116311,3344069486.298063
2023-07-22 00:00:00,29802.29,19433093.75,579378257062.5,122240946.9617,12.283333333333331,300153161.94439,53911173001055.0,28328021.50246617,18.163703370000007,58.986112417654525,0.6461299459423261,480249.0,556589.0,323632.0,744311.1848481537,111892.45116311,3344069486.298063
2023-07-23 00:00:00,29802.29,19433093.75,579378257062.5,122240946.9617,12.283333333333331,300153161.94439,53911173001055.0,28310247.069138404,25.54846983,50.587978837823975,0.6461299459423261,559624.0,556589.0,323632.0,744311.1848481537,111892.45116311,3344069486.298063
2023-07-23 08:22:39,29802.29,19436756.25,581936482125.0,122240946.9617,12.283333333333331,300153161.94439,53911173001055.0,28310247.069138404,25.54846983,50.587978837823975,0.6461299459423261,559624.0,556589.0,323632.0,744311.1848481537,111892.45116311,3344069486.298063
2023-07-25 00:00:00,29178.42,19436756.25,581936482125.0,169567761.7722,9.216666666666669,369831574.5386234,53911173001055.0,28310247.069138404,25.54846983,50.587978837823975,0.9807532815132364,559624.0,556589.0,462312.0,691905.0381751502,89725.72811526002,2621711162.046984
2023-07-26 00:00:00,29178.42,19436756.25,581936482125.0,169567761.7722,9.216666666666669,369831574.5386234,53911173001055.0,28310247.069138404,25.54846983,50.587978837823975,0.9807532815132364,559624.0,737067.0,462312.0,691905.0381751502,89725.72811526002,2621711162.046984
2023-07-27 00:00:00,29178.42,19436756.25,581936482125.0,169567761.7722,9.216666666666669,369831574.5386234,53911173001055.0,26347218.51898918,20.83844045000001,62.67998553328618,0.9807532815132364,413038.0,737067.0,462312.0,691905.0381751502,89725.72811526002,2621711162.046984
